estudiante_id,materia,trimestre,calificacion,asistencia_porcentaje,participacion_clase
EST224,Lengua,1,7.8,94,Media
EST224,Ciencias,1,6.1,84,Alta
EST224,Historia,1,6.4,85,Alta
EST224,Inglés,1,6.5,77,Media
EST224,Educación Física,1,6.7,86,Media
EST224,Matemáticas,2,7.3,99,Media
EST224,Lengua,2,6.2,75,Media
EST224,Ciencias,2,5.1,87,Media
EST224,Historia,2,7.0,98,Media
EST224,Inglés,2,5.5,84,Baja
EST224,Educación Física,2,6.9,81,Media
EST224,Matemáticas,3,6.1,85,Alta
EST224,Lengua,3,6.2,86,Media
EST224,Ciencias,3,6.6,87,Baja
EST224,Historia,3,7.6,90,Baja
EST224,Inglés,3,7.3,96,Alta
EST224,Educación Física,3,8.3,92,Alta
EST225,Matemáticas,1,6.0,75,Media
EST225,Lengua,1,8.0,90,Media
EST225,Ciencias,1,7.1,92,Baja
EST225,Historia,1,7.1,94,Baja
EST225,Inglés,1,6.7,85,Media
EST225,Educación Física,1,7.6,94,Media
EST225,Matemáticas,2,7.2,93,Baja
EST225,Lengua,2,8.6,94,Media
EST225,Ciencias,2,7.3,94,Media
EST225,Historia,2,7.7,92,Media
EST225,Inglés,2,6.8,83,Media
EST225,Educación Física,2,6.4,83,Baja
EST225,Matemáticas,3,5.8,80,Media
EST225,Lengua,3,6.9,85,Media
EST225,Ciencias,3,6.9,81,Baja
EST225,Historia,3,6.4,83,Alta
EST225,Inglés,3,9.9,99,Alta
EST225,Educación Física,3,8.0,88,Baja
EST226,Matemáticas,1,6.4,86,Alta
EST226,Lengua,1,6.7,88,Media
EST226,Ciencias,1,5.1,79,Alta
EST226,Historia,1,5.2,84,Media
EST226,Inglés,1,5.8,79,Baja
EST226,Educación Física,1,8.6,86,Media
EST226,Matemáticas,2,5.7,79,Baja
EST226,Lengua,2,5.5,89,Media
EST226,Ciencias,2,5.6,87,Media
EST226,Historia,2,7.6,100,Baja
EST226,Inglés,2,5.2,81,Baja
EST226,Educación Física,2,7.5,96,Media
EST226,Matemáticas,3,5.6,82,Alta
EST226,Lengua,3,5.5,86,Alta
EST226,Ciencias,3,6.6,88,Alta
EST226,Historia,3,6.3,79,Alta
EST226,Inglés,3,6.0,83,Media
EST226,Educación Física,3,8.1,85,Alta
EST227,Matemáticas,1,7.6,97,Media
EST227,Lengua,1,6.7,75,Alta
EST227,Ciencias,1,8.9,89,Alta
EST227,Historia,1,7.2,86,Alta
EST227,Inglés,1,8.8,100,Alta
EST227,Educación Física,1,8.6,99,Alta
EST227,Matemáticas,2,8.0,86,Alta
EST227,Lengua,2,9.0,96,Baja
EST227,Ciencias,2,7.6,93,Media
EST227,Historia,2,6.3,89,Media
EST227,Inglés,2,7.8,91,Media
EST227,Educación Física,2,6.9,79,Media
EST227,Matemáticas,3,7.2,97,Media
EST227,Lengua,3,7.4,91,Baja
EST227,Ciencias,3,7.3,99,Media
EST227,Historia,3,8.3,88,Alta
EST227,Inglés,3,5.6,75,Baja
EST227,Educación Física,3,8.6,100,Alta
EST228,Matemáticas,1,5.6,76,Media
EST228,Lengua,1,5.3,81,Alta
EST228,Ciencias,1,6.4,83,Baja
EST228,Historia,1,5.9,75,Media
EST228,Inglés,1,6.3,79,Media
EST228,Educación Física,1,6.3,75,Alta
EST228,Matemáticas,2,7.3,89,Media
EST228,Lengua,2,5.8,76,Baja
EST228,Ciencias,2,4.8,77,Baja
EST228,Historia,2,6.8,78,Baja
EST228,Inglés,2,5.1,83,Baja
EST228,Educación Física,2,5.9,80,Baja
EST228,Matemáticas,3,4.2,77,Baja
EST228,Lengua,3,6.4,90,Media
EST228,Ciencias,3,5.7,79,Media
EST228,Historia,3,5.0,85,Media
EST228,Inglés,3,5.8,79,Baja
EST228,Educación Física,3,7.0,91,Media
EST229,Matemáticas,1,7.0,79,Alta
EST229,Lengua,1,6.7,78,Media
EST229,Ciencias,1,7.7,98,Baja
EST229,Historia,1,6.6,76,Media
EST229,Inglés,1,7.1,86,Baja
EST229,Educación Física,1,6.2,76,Media
EST229,Matemáticas,2,6.3,83,Media
EST229,Lengua,2,5.2,85,Baja
EST229,Ciencias,2,6.7,80,Alta
EST229,Historia,2,6.2,87,Media
EST229,Inglés,2,5.3,75,Media
EST229,Educación Física,2,6.3,79,Alta
EST229,Matemáticas,3,4.8,68,Baja
EST229,Lengua,3,5.0,81,Baja
EST229,Ciencias,3,7.2,91,Media
EST229,Historia,3,5.8,84,Baja
EST229,Inglés,3,7.3,100,Media
EST229,Educación Física,3,7.0,85,Alta
EST230,Matemáticas,1,5.7,86,Baja
EST230,Lengua,1,5.5,86,Alta
EST230,Ciencias,1,5.4,89,Baja
EST230,Historia,1,7.1,90,Media
EST230,Inglés,1,6.3,85,Media
EST230,Educación Física,1,8.0,99,Baja
EST230,Matemáticas,2,5.8,86,Baja
EST230,Lengua,2,4.8,62,Baja
EST230,Ciencias,2,6.8,79,Alta
EST230,Historia,2,6.3,80,Alta
EST230,Inglés,2,7.1,98,Media
EST230,Educación Física,2,6.7,85,Media
EST230,Matemáticas,3,5.5,82,Baja
EST230,Lengua,3,5.6,79,Baja
EST230,Ciencias,3,4.9,65,Alta
EST230,Historia,3,5.1,85,Baja
EST230,Inglés,3,7.0,85,Alta
EST230,Educación Física,3,6.2,78,Media
EST231,Matemáticas,1,6.9,82,Media
EST231,Lengua,1,6.2,77,Alta
EST231,Ciencias,1,6.8,77,Media
EST231,Historia,1,6.3,78,Media
EST231,Inglés,1,7.4,100,Baja
EST231,Educación Física,1,6.4,75,Alta
EST231,Matemáticas,2,6.3,76,Media
EST231,Lengua,2,7.1,89,Baja
EST231,Ciencias,2,7.6,100,Media
EST231,Historia,2,6.9,82,Baja
EST231,Inglés,2,7.0,97,Media
EST231,Educación Física,2,6.0,84,Media
EST231,Matemáticas,3,5.6,84,Baja
EST231,Lengua,3,6.5,79,Media
EST231,Ciencias,3,6.8,80,Alta
EST231,Historia,3,7.1,86,Media
EST231,Inglés,3,5.4,78,Media
EST231,Educación Física,3,7.1,88,Alta
EST232,Matemáticas,1,4.8,73,Baja
EST232,Lengua,1,6.1,83,Media
EST232,Ciencias,1,5.0,66,Media
EST232,Historia,1,4.8,61,Media
EST232,Inglés,1,4.3,65,Baja
EST232,Educación Física,1,6.3,86,Baja
EST232,Matemáticas,2,5.5,87,Media
EST232,Lengua,2,5.0,70,Baja
EST232,Ciencias,2,5.6,82,Baja
EST232,Historia,2,5.5,86,Baja
EST232,Inglés,2,3.9,65,Baja
EST232,Educación Física,2,7.1,86,Alta
EST232,Matemáticas,3,5.1,89,Baja
EST232,Lengua,3,5.5,82,Media
EST232,Ciencias,3,6.8,87,Media
EST232,Historia,3,4.8,66,Media
EST232,Inglés,3,5.8,85,Baja
EST232,Educación Física,3,6.6,87,Alta
EST233,Matemáticas,1,7.4,88,Alta
EST233,Lengua,1,8.1,89,Alta
EST233,Ciencias,1,8.0,89,Alta
EST233,Historia,1,8.1,92,Alta
EST233,Inglés,1,7.1,87,Media
EST233,Educación Física,1,6.7,75,Media
EST233,Matemáticas,2,7.9,86,Media
EST233,Lengua,2,7.6,96,Baja
EST233,Ciencias,2,5.9,78,Baja
EST233,Historia,2,6.4,82,Media
EST233,Inglés,2,6.8,88,Alta
EST233,Educación Física,2,9.1,88,Alta
EST233,Matemáticas,3,6.8,82,Media
EST233,Lengua,3,6.8,90,Alta
EST233,Ciencias,3,9.2,89,Media
EST233,Historia,3,7.3,97,Media
EST233,Inglés,3,7.2,88,Alta
EST233,Educación Física,3,7.7,94,Media
EST234,Matemáticas,1,7.1,95,Media
EST234,Lengua,1,6.0,88,Baja
EST234,Ciencias,1,5.4,79,Baja
EST234,Historia,1,6.8,89,Media
EST234,Inglés,1,6.6,84,Alta
EST234,Educación Física,1,6.3,87,Media
EST234,Matemáticas,2,5.6,84,Baja
EST234,Lengua,2,6.1,86,Media
EST234,Ciencias,2,6.7,81,Baja
EST234,Historia,2,7.4,94,Alta
EST234,Inglés,2,6.2,85,Media
EST234,Educación Física,2,8.5,88,Baja
EST234,Matemáticas,3,5.9,84,Media
EST234,Lengua,3,6.7,80,Media
EST234,Ciencias,3,6.4,80,Alta
EST234,Historia,3,7.0,76,Alta
EST234,Inglés,3,5.4,84,Baja
EST234,Educación Física,3,8.1,85,Media
EST235,Matemáticas,1,5.5,78,Baja
EST235,Lengua,1,6.1,81,Baja
EST235,Ciencias,1,6.7,82,Media
EST235,Historia,1,7.5,93,Baja
EST235,Inglés,1,7.5,92,Alta
EST235,Educación Física,1,8.5,99,Media
EST235,Matemáticas,2,8.1,96,Media
EST235,Lengua,2,7.1,97,Alta
EST235,Ciencias,2,7.2,91,Alta
EST235,Historia,2,6.4,86,Media
EST235,Inglés,2,6.2,89,Baja
EST235,Educación Física,2,8.7,94,Alta
EST235,Matemáticas,3,5.9,75,Baja
EST235,Lengua,3,6.7,80,Media
EST235,Ciencias,3,7.2,91,Media
EST235,Historia,3,7.2,88,Alta
EST235,Inglés,3,5.9,83,Media
EST235,Educación Física,3,9.5,86,Alta
EST236,Matemáticas,1,5.6,87,Baja
EST236,Lengua,1,7.1,94,Baja
EST236,Ciencias,1,6.5,85,Baja
EST236,Historia,1,6.2,88,Baja
EST236,Inglés,1,7.4,90,Baja
EST236,Educación Física,1,6.2,75,Media
EST236,Matemáticas,2,5.2,89,Baja
EST236,Lengua,2,5.4,84,Baja
EST236,Ciencias,2,5.2,85,Media
EST236,Historia,2,5.9,88,Media
EST236,Inglés,2,6.4,82,Media
EST236,Educación Física,2,6.7,77,Baja
EST236,Matemáticas,3,6.0,80,Baja
EST236,Lengua,3,6.3,76,Alta
EST236,Ciencias,3,6.6,77,Baja
EST236,Historia,3,6.4,90,Media
EST236,Inglés,3,8.1,100,Alta
EST236,Educación Física,3,9.3,92,Alta
EST237,Matemáticas,1,5.6,85,Media
EST237,Lengua,1,5.1,84,Media
EST237,Ciencias,1,7.1,88,Media
EST237,Historia,1,7.4,95,Media
EST237,Inglés,1,5.6,76,Baja
EST237,Educación Física,1,6.7,86,Media
EST237,Matemáticas,2,4.2,75,Media
EST237,Lengua,2,5.8,81,Media
EST237,Ciencias,2,4.4,69,Media
EST237,Historia,2,6.4,89,Alta
EST237,Inglés,2,5.1,89,Media
EST237,Educación Física,2,4.0,79,Media
EST237,Matemáticas,3,4.4,67,Media
EST237,Lengua,3,5.8,88,Alta
EST237,Ciencias,3,5.8,80,Baja
EST237,Historia,3,4.7,75,Baja
EST237,Inglés,3,6.5,86,Media
EST237,Educación Física,3,5.5,90,Media
EST238,Matemáticas,1,4.6,62,Media
EST238,Lengua,1,4.9,69,Baja
EST238,Ciencias,1,6.0,82,Baja
EST238,Historia,1,6.5,76,Alta
EST238,Inglés,1,6.2,90,Alta
EST238,Educación Física,1,6.4,87,Media
EST238,Matemáticas,2,5.2,80,Baja
EST238,Lengua,2,5.7,77,Baja
EST238,Ciencias,2,5.4,83,Baja
EST238,Historia,2,5.2,88,Media
EST238,Inglés,2,6.9,75,Media
EST238,Educación Física,2,6.0,85,Media
EST238,Matemáticas,3,5.1,85,Media
EST238,Lengua,3,5.6,88,Baja
EST238,Ciencias,3,5.0,87,Media
EST238,Historia,3,7.1,94,Media
EST238,Inglés,3,6.5,89,Media
EST238,Educación Física,3,5.2,86,Baja
EST239,Matemáticas,1,7.7,96,Media
EST239,Lengua,1,8.2,88,Media
EST239,Ciencias,1,7.6,99,Media
EST239,Historia,1,8.3,87,Media
EST239,Inglés,1,6.2,89,Baja
EST239,Educación Física,1,7.9,95,Media
EST239,Matemáticas,2,8.1,95,Media
EST239,Lengua,2,7.5,91,Media
EST239,Ciencias,2,9.2,88,Alta
EST239,Historia,2,9.9,85,Alta
EST239,Inglés,2,7.5,88,Media
EST239,Educación Física,2,6.8,90,Baja
EST239,Matemáticas,3,7.3,85,Baja
EST239,Lengua,3,6.8,80,Baja
EST239,Ciencias,3,6.8,79,Media
EST239,Historia,3,7.1,98,Media
EST239,Inglés,3,7.3,95,Media
EST239,Educación Física,3,8.0,85,Media
EST240,Matemáticas,1,7.4,95,Alta
EST240,Lengua,1,6.3,75,Media
EST240,Ciencias,1,5.9,77,Alta
EST240,Historia,1,7.3,89,Baja
EST240,Inglés,1,7.6,95,Media
EST240,Educación Física,1,8.9,98,Alta
EST240,Matemáticas,2,5.1,78,Baja
EST240,Lengua,2,7.4,86,Media
EST240,Ciencias,2,7.4,99,Media
EST240,Historia,2,7.5,95,Baja
EST240,Inglés,2,7.3,97,Alta
EST240,Educación Física,2,8.1,91,Alta
EST240,Matemáticas,3,6.7,81,Media
EST240,Lengua,3,7.2,86,Media
EST240,Ciencias,3,5.5,88,Alta
EST240,Historia,3,7.0,94,Media
EST240,Inglés,3,6.3,87,Media
EST240,Educación Física,3,6.9,80,Media
EST241,Matemáticas,1,7.9,92,Media
EST241,Lengua,1,7.4,86,Media
EST241,Ciencias,1,7.8,90,Media
EST241,Historia,1,6.6,88,Baja
EST241,Inglés,1,6.2,82,Media
EST241,Educación Física,1,7.9,97,Baja
EST241,Matemáticas,2,6.7,77,Alta
EST241,Lengua,2,5.2,89,Baja
EST241,Ciencias,2,7.1,94,Media
EST241,Historia,2,6.0,86,Baja
EST241,Inglés,2,5.7,79,Baja
EST241,Educación Física,2,6.1,83,Alta
EST241,Matemáticas,3,4.9,76,Baja
EST241,Lengua,3,7.3,93,Media
EST241,Ciencias,3,5.6,85,Baja
EST241,Historia,3,6.9,88,Media
EST241,Inglés,3,5.6,75,Baja
EST241,Educación Física,3,7.0,83,Baja
EST242,Matemáticas,1,6.7,86,Alta
EST242,Lengua,1,5.1,85,Baja
EST242,Ciencias,1,7.5,99,Media
EST242,Historia,1,6.9,88,Baja
EST242,Inglés,1,8.4,97,Media
EST242,Educación Física,1,7.6,86,Media
EST242,Matemáticas,2,6.3,77,Media
EST242,Lengua,2,5.5,90,Baja
EST242,Ciencias,2,7.3,92,Media
EST242,Historia,2,6.1,90,Media
EST242,Inglés,2,7.9,85,Media
EST242,Educación Física,2,7.4,96,Alta
EST242,Matemáticas,3,8.6,90,Alta
EST242,Lengua,3,4.9,71,Media
EST242,Ciencias,3,6.8,80,Baja
EST242,Historia,3,6.4,77,Media
EST242,Inglés,3,6.2,75,Media
EST242,Educación Física,3,7.6,85,Alta
EST243,Matemáticas,1,6.5,83,Alta
EST243,Lengua,1,5.0,68,Media
EST243,Ciencias,1,7.6,86,Media
EST243,Historia,1,5.9,84,Alta
EST243,Inglés,1,7.7,99,Alta
EST243,Educación Física,1,8.8,100,Alta
EST243,Matemáticas,2,6.4,88,Media
EST243,Lengua,2,8.2,87,Baja
EST243,Ciencias,2,7.2,85,Media
EST243,Historia,2,6.6,81,Alta
EST243,Inglés,2,5.2,76,Media
EST243,Educación Física,2,7.0,98,Alta
EST243,Matemáticas,3,6.6,87,Media
EST243,Lengua,3,6.9,76,Baja
EST243,Ciencias,3,7.4,92,Media
EST243,Historia,3,7.2,89,Alta
EST243,Inglés,3,5.7,75,Alta
EST243,Educación Física,3,7.9,95,Alta
EST244,Matemáticas,1,4.7,78,Baja
EST244,Lengua,1,5.7,89,Media
EST244,Ciencias,1,6.0,89,Media
EST244,Historia,1,6.4,81,Media
EST244,Inglés,1,6.3,77,Media
EST244,Educación Física,1,6.5,80,Alta
EST244,Matemáticas,2,6.1,83,Media
EST244,Lengua,2,7.4,100,Alta
EST244,Ciencias,2,5.9,90,Baja
EST244,Historia,2,3.5,69,Media
EST244,Inglés,2,6.5,84,Media
EST244,Educación Física,2,6.5,79,Alta
EST244,Matemáticas,3,4.7,70,Media
EST244,Lengua,3,5.8,83,Baja
EST244,Ciencias,3,4.9,60,Baja
EST244,Historia,3,3.4,74,Baja
EST244,Inglés,3,5.9,81,Baja
EST244,Educación Física,3,7.1,96,Media
EST245,Matemáticas,1,5.7,89,Baja
EST245,Lengua,1,6.1,75,Baja
EST245,Ciencias,1,5.8,86,Baja
EST245,Historia,1,6.3,87,Alta
EST245,Inglés,1,5.0,77,Baja
EST245,Educación Física,1,6.8,80,Baja
EST245,Matemáticas,2,4.7,69,Baja
EST245,Lengua,2,6.8,88,Media
EST245,Ciencias,2,6.2,88,Alta
EST245,Historia,2,4.0,61,Baja
EST245,Inglés,2,5.6,75,Baja
EST245,Educación Física,2,6.9,77,Baja
EST245,Matemáticas,3,5.6,79,Alta
EST245,Lengua,3,5.6,76,Baja
EST245,Ciencias,3,6.1,81,Media
EST245,Historia,3,4.3,80,Media
EST245,Inglés,3,5.1,83,Baja
EST245,Educación Física,3,6.6,76,Media
EST246,Matemáticas,1,6.4,85,Media
EST246,Lengua,1,7.2,85,Alta
EST246,Ciencias,1,8.9,89,Media
EST246,Historia,1,9.1,95,Alta
EST246,Inglés,1,7.8,85,Media
EST246,Educación Física,1,8.8,94,Media
EST246,Matemáticas,2,8.0,85,Alta
EST246,Lengua,2,8.3,87,Alta
EST246,Ciencias,2,7.7,87,Media
EST246,Historia,2,8.1,89,Media
EST246,Inglés,2,5.8,89,Baja
EST246,Educación Física,2,9.0,97,Alta
EST246,Matemáticas,3,8.1,87,Baja
EST246,Lengua,3,9.2,98,Alta
EST246,Ciencias,3,7.8,93,Media
EST246,Historia,3,8.0,88,Media
EST246,Inglés,3,8.3,88,Alta
EST246,Educación Física,3,9.0,87,Alta
EST247,Matemáticas,1,6.2,79,Media
EST247,Lengua,1,7.4,94,Alta
EST247,Ciencias,1,5.1,75,Alta
EST247,Historia,1,5.1,82,Media
EST247,Inglés,1,5.7,83,Media
EST247,Educación Física,1,8.1,93,Media
EST247,Matemáticas,2,6.5,76,Media
EST247,Lengua,2,6.5,75,Baja
EST247,Ciencias,2,6.4,79,Baja
EST247,Historia,2,6.6,89,Media
EST247,Inglés,2,7.2,97,Alta
EST247,Educación Física,2,7.2,87,Media
EST247,Matemáticas,3,7.6,96,Media
EST247,Lengua,3,5.7,84,Media
EST247,Ciencias,3,6.4,75,Media
EST247,Historia,3,6.9,78,Baja
EST247,Inglés,3,7.4,88,Media
EST247,Educación Física,3,8.5,87,Alta
EST248,Matemáticas,1,8.8,85,Alta
EST248,Lengua,1,7.7,97,Alta
EST248,Ciencias,1,6.6,76,Media
EST248,Historia,1,7.5,86,Alta
EST248,Inglés,1,6.7,75,Alta
EST248,Educación Física,1,8.7,90,Alta
EST248,Matemáticas,2,6.1,88,Alta
EST248,Lengua,2,6.1,75,Media
EST248,Ciencias,2,6.5,90,Media
EST248,Historia,2,7.3,95,Media
EST248,Inglés,2,9.2,93,Alta
EST248,Educación Física,2,7.5,94,Media
EST248,Matemáticas,3,9.1,92,Media
EST248,Lengua,3,7.2,85,Alta
EST248,Ciencias,3,7.2,91,Baja
EST248,Historia,3,8.1,89,Alta
EST248,Inglés,3,7.7,98,Media
EST248,Educación Física,3,7.7,95,Media
EST249,Matemáticas,1,8.6,90,Alta
EST249,Lengua,1,8.6,97,Media
EST249,Ciencias,1,7.1,97,Baja
EST249,Historia,1,8.3,93,Baja
EST249,Inglés,1,7.3,98,Baja
EST249,Educación Física,1,7.6,93,Media
EST249,Matemáticas,2,6.8,80,Media
EST249,Lengua,2,7.7,96,Alta
EST249,Ciencias,2,8.7,94,Alta
EST249,Historia,2,6.9,84,Baja
EST249,Inglés,2,6.9,81,Media
EST249,Educación Física,2,8.5,98,Media
EST249,Matemáticas,3,6.2,79,Alta
EST249,Lengua,3,7.2,98,Baja
EST249,Ciencias,3,7.6,93,Media
EST249,Historia,3,6.7,87,Media
EST249,Inglés,3,7.0,78,Alta
EST249,Educación Física,3,10.0,100,Media
EST250,Matemáticas,1,6.2,82,Alta
EST250,Lengua,1,6.1,82,Media
EST250,Ciencias,1,5.0,76,Baja
EST250,Historia,1,5.6,83,Baja
EST250,Inglés,1,6.4,83,Baja
EST250,Educación Física,1,5.8,78,Baja
EST250,Matemáticas,2,6.9,86,Media
EST250,Lengua,2,6.3,83,Alta
EST250,Ciencias,2,5.9,87,Alta
EST250,Historia,2,6.0,88,Alta
EST250,Inglés,2,5.8,87,Alta
EST250,Educación Física,2,5.8,80,Alta
EST250,Matemáticas,3,6.8,76,Alta
EST250,Lengua,3,6.5,76,Baja
EST250,Ciencias,3,6.2,78,Media
EST250,Historia,3,5.5,90,Baja
EST250,Inglés,3,4.7,73,Alta
EST250,Educación Física,3,7.1,97,Baja
EST251,Matemáticas,1,8.1,86,Media
EST251,Lengua,1,7.7,94,Baja
EST251,Ciencias,1,8.4,96,Baja
EST251,Historia,1,7.5,87,Media
EST251,Inglés,1,8.1,88,Alta
EST251,Educación Física,1,10.0,99,Alta
EST251,Matemáticas,2,7.6,86,Media
EST251,Lengua,2,8.7,98,Alta
EST251,Ciencias,2,7.4,100,Baja
EST251,Historia,2,7.3,91,Media
EST251,Inglés,2,6.4,83,Media
EST251,Educación Física,2,7.9,91,Media
EST251,Matemáticas,3,10.0,88,Media
EST251,Lengua,3,7.9,94,Media
EST251,Ciencias,3,8.0,96,Alta
EST251,Historia,3,7.7,86,Alta
EST251,Inglés,3,7.8,89,Media
EST251,Educación Física,3,8.0,90,Alta
EST252,Matemáticas,1,6.0,87,Baja
EST252,Lengua,1,5.9,86,Baja
EST252,Ciencias,1,5.2,89,Baja
EST252,Historia,1,5.2,88,Baja
EST252,Inglés,1,3.1,71,Baja
EST252,Educación Física,1,5.8,79,Alta
EST252,Matemáticas,2,5.2,84,Baja
EST252,Lengua,2,5.9,75,Baja
EST252,Ciencias,2,5.1,83,Baja
EST252,Historia,2,5.4,81,Baja
EST252,Inglés,2,4.5,78,Media
EST252,Educación Física,2,5.2,84,Baja
EST252,Matemáticas,3,6.7,88,Media
EST252,Lengua,3,5.9,75,Media
EST252,Ciencias,3,5.7,77,Media
EST252,Historia,3,6.3,87,Media
EST252,Inglés,3,5.6,85,Media
EST252,Educación Física,3,5.8,77,Alta
EST253,Matemáticas,1,5.5,90,Baja
EST253,Lengua,1,6.7,79,Media
EST253,Ciencias,1,5.1,78,Media
EST253,Historia,1,4.8,70,Media
EST253,Inglés,1,6.1,77,Baja
EST253,Educación Física,1,6.5,85,Baja
EST253,Matemáticas,2,3.6,75,Baja
EST253,Lengua,2,4.6,68,Media
EST253,Ciencias,2,5.0,79,Baja
EST253,Historia,2,4.2,72,Alta
EST253,Inglés,2,4.9,71,Baja
EST253,Educación Física,2,7.4,99,Media
EST253,Matemáticas,3,4.9,74,Media
EST253,Lengua,3,6.0,89,Media
EST253,Ciencias,3,5.3,82,Baja
EST253,Historia,3,6.9,81,Alta
EST253,Inglés,3,6.3,80,Baja
EST253,Educación Física,3,5.8,77,Baja
EST254,Matemáticas,1,5.3,80,Media
EST254,Lengua,1,6.2,80,Media
EST254,Ciencias,1,5.2,79,Baja
EST254,Historia,1,6.0,84,Baja
EST254,Inglés,1,5.3,89,Baja
EST254,Educación Física,1,6.5,81,Alta
EST254,Matemáticas,2,7.4,95,Media
EST254,Lengua,2,4.8,72,Baja
EST254,Ciencias,2,5.6,88,Baja
EST254,Historia,2,6.4,76,Media
EST254,Inglés,2,6.5,87,Media
EST254,Educación Física,2,6.2,76,Media
EST254,Matemáticas,3,6.4,86,Media
EST254,Lengua,3,5.3,79,Baja
EST254,Ciencias,3,5.7,85,Baja
EST254,Historia,3,3.6,68,Baja
EST254,Inglés,3,5.0,73,Baja
EST254,Educación Física,3,5.6,89,Baja
EST255,Matemáticas,1,6.2,77,Media
EST255,Lengua,1,7.7,92,Baja
EST255,Ciencias,1,6.8,81,Baja
EST255,Historia,1,7.2,89,Media
EST255,Inglés,1,6.7,79,Media
EST255,Educación Física,1,6.8,77,Baja
EST255,Matemáticas,2,6.6,78,Baja
EST255,Lengua,2,5.4,80,Alta
EST255,Ciencias,2,5.6,78,Media
EST255,Historia,2,6.2,87,Media
EST255,Inglés,2,4.9,73,Baja
EST255,Educación Física,2,7.9,90,Alta
EST255,Matemáticas,3,7.2,85,Alta
EST255,Lengua,3,4.4,68,Media
EST255,Ciencias,3,6.1,88,Media
EST255,Historia,3,6.9,89,Media
EST255,Inglés,3,7.4,87,Media
EST255,Educación Física,3,6.9,76,Baja
EST256,Matemáticas,1,7.7,91,Media
EST256,Lengua,1,6.4,89,Alta
EST256,Ciencias,1,6.7,78,Baja
EST256,Historia,1,7.0,93,Media
EST256,Inglés,1,6.7,82,Baja
EST256,Educación Física,1,7.8,97,Media
EST256,Matemáticas,2,7.9,95,Alta
EST256,Lengua,2,7.4,92,Alta
EST256,Ciencias,2,7.8,87,Alta
EST256,Historia,2,6.7,87,Media
EST256,Inglés,2,6.4,88,Alta
EST256,Educación Física,2,9.3,98,Alta
EST256,Matemáticas,3,7.4,90,Media
EST256,Lengua,3,5.7,81,Baja
EST256,Ciencias,3,6.5,75,Media
EST256,Historia,3,5.1,88,Media
EST256,Inglés,3,6.2,88,Baja
EST256,Educación Física,3,4.2,61,Baja
EST257,Matemáticas,1,6.7,80,Media
EST257,Lengua,1,4.7,62,Baja
EST257,Ciencias,1,7.3,92,Media
EST257,Historia,1,4.7,77,Baja
EST257,Inglés,1,5.3,86,Baja
EST257,Educación Física,1,7.6,90,Alta
EST257,Matemáticas,2,4.7,71,Baja
EST257,Lengua,2,6.0,86,Baja
EST257,Ciencias,2,4.1,70,Media
EST257,Historia,2,4.9,61,Media
EST257,Inglés,2,4.4,77,Media
EST257,Educación Física,2,6.6,81,Media
EST257,Matemáticas,3,5.5,82,Media
EST257,Lengua,3,4.7,73,Media
EST257,Ciencias,3,6.8,82,Alta
EST257,Historia,3,6.0,83,Media
EST257,Inglés,3,5.3,85,Baja
EST257,Educación Física,3,5.9,79,Baja
EST258,Matemáticas,1,5.8,81,Alta
EST258,Lengua,1,7.4,96,Media
EST258,Ciencias,1,6.6,83,Media
EST258,Historia,1,6.6,89,Media
EST258,Inglés,1,7.3,97,Media
EST258,Educación Física,1,7.8,88,Media
EST258,Matemáticas,2,4.4,68,Baja
EST258,Lengua,2,7.3,97,Media
EST258,Ciencias,2,7.1,98,Alta
EST258,Historia,2,6.1,82,Alta
EST258,Inglés,2,7.3,93,Media
EST258,Educación Física,2,7.8,86,Alta
EST258,Matemáticas,3,8.0,95,Alta
EST258,Lengua,3,6.8,83,Media
EST258,Ciencias,3,7.7,94,Media
EST258,Historia,3,7.5,99,Media
EST258,Inglés,3,6.2,79,Media
EST258,Educación Física,3,7.1,89,Alta
EST259,Matemáticas,1,4.5,68,Baja
EST259,Lengua,1,6.3,78,Media
EST259,Ciencias,1,7.4,100,Media
EST259,Historia,1,6.3,87,Baja
EST259,Inglés,1,6.3,80,Media
EST259,Educación Física,1,8.5,98,Alta
EST259,Matemáticas,2,6.0,85,Media
EST259,Lengua,2,6.4,84,Baja
EST259,Ciencias,2,6.8,86,Media
EST259,Historia,2,6.0,80,Baja
EST259,Inglés,2,5.0,79,Baja
EST259,Educación Física,2,7.3,93,Media
EST259,Matemáticas,3,5.3,84,Baja
EST259,Lengua,3,6.6,85,Media
EST259,Ciencias,3,5.7,80,Media
EST259,Historia,3,6.6,75,Media
EST259,Inglés,3,5.7,87,Media
EST259,Educación Física,3,9.0,94,Alta
EST260,Matemáticas,1,7.1,90,Media
EST260,Lengua,1,7.3,90,Media
EST260,Ciencias,1,6.1,80,Media
EST260,Historia,1,7.4,98,Media
EST260,Inglés,1,6.4,87,Alta
EST260,Educación Física,1,8.0,95,Media
EST260,Matemáticas,2,4.9,65,Alta
EST260,Lengua,2,6.4,76,Alta
EST260,Ciencias,2,7.4,87,Media
EST260,Historia,2,6.8,81,Media
EST260,Inglés,2,7.0,77,Alta
EST260,Educación Física,2,8.7,97,Media
EST260,Matemáticas,3,6.7,79,Media
EST260,Lengua,3,6.7,85,Media
EST260,Ciencias,3,7.6,86,Media
EST260,Historia,3,5.8,79,Media
